f2a2fdde56b3,6e2254259174,14,1685203331728,38844,161482784,460,1953006,35190537
f2a2fdde56b3,6e2254259174,39,1685203331743,38844,161482784,460,1953006,35190537
f2a2fdde56b3,6e2254259174,14,1685203333538,38844,250627166,460,1953006,35190537
f2a2fdde56b3,6e2254259174,39,1685203333552,38844,250627166,460,1953006,35190537
f2a2fdde56b3,6e2254259174,14,1685203334509,38844,161482784,460,1953006,35190537
f2a2fdde56b3,6e2254259174,39,1685203334521,38844,161482784,460,1953006,35190537
f2a2fdde56b3,6e2254259174,39,1685203344351,38844,250627166,460,1953006,35190537
f2a2fdde56b3,6e2254259174,2,1685203510642,38844,116460250,460,1953006,35190537
f2a2fdde56b3,6e2254259174,18,1685203510646,38844,116460250,460,1953006,35190537
f2a2fdde56b3,6e2254259174,36,1685203510718,38844,116460250,460,1953006,35190537
f2a2fdde56b3,6e2254259174,39,1685203510772,38844,116460250,460,1953006,35190537
f2a2fdde56b3,6e2254259174,14,1685203531027,38844,250751320,460,1953006,35190537
f2a2fdde56b3,6e2254259174,39,1685203531038,38844,250751320,460,1953006,35190537
f2a2fdde56b3,6e2254259174,39,1685203540748,38844,250751322,460,1953006,35190537
f2a2fdde56b3,6e2254259174,39,1685203568113,38844,250751322,460,1953006,35190537
f2a2fdde56b3,6e2254259174,18,1685203595495,38844,161621275,460,1953006,35190537
f2a2fdde56b3,6e2254259174,39,1685203616440,38708,251593052,460,1953006,35190537
f2a2fdde56b3,6e2254259174,5,1685203616550,38708,251593052,460,1953006,35190537
f2a2fdde56b3,6e2254259174,14,1685203617342,38708,162133532,460,1953006,35190537
f2a2fdde56b3,6e2254259174,39,1685203617355,38708,162133532,460,1953006,35190537
f2a2fdde56b3,6e2254259174,14,1685203618057,38708,161668383,460,1953006,35190537
f2a2fdde56b3,6e2254259174,39,1685203618069,38708,161668383,460,1953006,35190537
f2a2fdde56b3,6e2254259174,20,1685203650682,38708,161668383,460,1953006,35190537
f2a2fdde56b3,6e2254259174,18,1685203650726,38844,85094296,460,1953006,35190537
f2a2fdde56b3,6e2254259174,36,1685203650803,38844,85094296,460,1953006,35190537
f2a2fdde56b3,6e2254259174,14,1685203652707,38708,116434649,460,1953006,35190537
f2a2fdde56b3,6e2254259174,20,1685203739248,38708,116434649,460,1953006,35190537
f2a2fdde56b3,6e2254259174,36,1685203739416,38708,161668380,460,1953006,35190537
f2a2fdde56b3,6e2254259174,14,1685203741907,38708,116434649,460,1953006,35190537
f2a2fdde56b3,6e2254259174,39,1685203741917,38708,116434649,460,1953006,35190537
f2a2fdde56b3,6e2254259174,14,1685203835403,38708,161668383,460,1953006,35190537
f2a2fdde56b3,6e2254259174,2,1685203895822,38708,85706648,460,1953006,35190537
f2a2fdde56b3,6e2254259174,18,1685203895825,38708,85706648,460,1953006,35190537
f2a2fdde56b3,6e2254259174,36,1685203895904,38708,85706648,460,1953006,35190537
f2a2fdde56b3,6e2254259174,39,1685203895943,38708,85706648,460,1953006,35190537
f2a2fdde56b3,6e2254259174,20,1685203920689,38708,85706648,460,1953006,35190537
f2a2fdde56b3,6e2254259174,18,1685203927931,38708,85706648,460,1953006,35190537
f2a2fdde56b3,6e2254259174,36,1685203928014,38708,85706648,460,1953006,35190537
f2a2fdde56b3,6e2254259174,39,1685203946902,38708,85706648,460,1953006,35190537
f2a2fdde56b3,6e2254259174,2,1685203976587,38708,85706648,460,1953006,35190537
f2a2fdde56b3,6e2254259174,36,1685203976663,38708,85706648,460,1953006,35190537
f2a2fdde56b3,6e2254259174,39,1685203976704,38708,85706648,460,1953006,35190537
f2a2fdde56b3,6e2254259174,20,1685203986523,38708,85706648,460,1953006,35190537
f2a2fdde56b3,6e2254259174,18,1685203992035,38708,85706648,460,1953006,35190537
f2a2fdde56b3,6e2254259174,36,1685203992243,38708,85706648,460,1953006,35190537
f2a2fdde56b3,6e2254259174,39,1685203992282,38708,85706648,460,1953006,35190537
f2a2fdde56b3,6e2254259174,2,1685204087557,38708,85706648,460,1953006,35190537
f2a2fdde56b3,6e2254259174,20,1685204087561,38708,85706648,460,1953006,35190537
f2a2fdde56b3,6e2254259174,36,1685204087638,38708,85706648,460,1953006,35190537
f2a2fdde56b3,6e2254259174,39,1685204087677,38708,85706648,460,1953006,35190537
f2a2fdde56b3,6e2254259174,2,1685204347441,38708,85706648,460,1953006,35190537
f2a2fdde56b3,6e2254259174,39,1685204347557,38708,85706648,460,1953006,35190537
