037054727886,c589545f98ec,4,1685203376959,38679,117182169,460,1389701,86847906
037054727886,c589545f98ec,36,1685203380422,38679,117182169,460,1389701,86847906
037054727886,c589545f98ec,39,1685203380457,38679,117182169,460,1389701,86847906
037054727886,c589545f98ec,20,1685203400339,38679,117182169,460,1389701,86847906
037054727886,c589545f98ec,2,1685203556753,38679,117182169,460,1389701,86847906
037054727886,c589545f98ec,18,1685203556756,38679,117182169,460,1389701,86847906
037054727886,c589545f98ec,36,1685203556799,38679,117182169,460,1389701,86847906
037054727886,c589545f98ec,39,1685203556831,38679,117182169,460,1389701,86847906
037054727886,c589545f98ec,4,1685204276952,38679,85749145,460,1389701,86847906
037054727886,c589545f98ec,2,1685204280149,38679,85749145,460,1389701,86847906
037054727886,c589545f98ec,18,1685204280152,38679,85749145,460,1389701,86847906
037054727886,c589545f98ec,36,1685204280198,38679,85749145,460,1389701,86847906
037054727886,c589545f98ec,39,1685204280234,38679,85749145,460,1389701,86847906
037054727886,c589545f98ec,39,1685204282269,38679,117182169,460,1389701,86847906
037054727886,c589545f98ec,20,1685204302172,38679,117182169,460,1389701,86847906
037054727886,c589545f98ec,4,1685204456894,38679,117182169,460,1389701,86847906
037054727886,c589545f98ec,2,1685204458087,38679,117182169,460,1389701,86847906
037054727886,c589545f98ec,18,1685204458090,38679,117182169,460,1389701,86847906
037054727886,c589545f98ec,36,1685204458125,38679,117182169,460,1389701,86847906
037054727886,c589545f98ec,39,1685204458153,38679,117182169,460,1389701,86847906
037054727886,c589545f98ec,7,1685204648209,38679,117182169,460,1389701,86847906
037054727886,c589545f98ec,1,1685204648209,38679,117182169,460,1389701,86847906
037054727886,c589545f98ec,30,1685204648258,38679,117182169,460,1389701,86847906
037054727886,c589545f98ec,40,1685204648620,38679,117182169,460,1389701,86847906
037054727886,c589545f98ec,41,1685204648760,38679,117182169,460,1389701,86847906
037054727886,c589545f98ec,18,1685204648760,38679,117182169,460,1389701,86847906
037054727886,c589545f98ec,36,1685204648809,38679,117182169,460,1389701,86847906
037054727886,c589545f98ec,39,1685204648845,38679,117182169,460,1389701,86847906
037054727886,c589545f98ec,67,1685204648849,38679,117182169,460,1389701,86847906
037054727886,c589545f98ec,7,1685204648914,38679,117182169,460,1389701,86847906
037054727886,c589545f98ec,20,1685204684158,38679,117182169,460,1389701,86847906
037054727886,c589545f98ec,5,1685204741232,38679,117182169,460,1389701,86847906
037054727886,c589545f98ec,18,1685204741341,38679,117182169,460,1389701,86847906
037054727886,c589545f98ec,36,1685204741386,38679,117182169,460,1389701,86847906
037054727886,c589545f98ec,39,1685204741417,38679,117182169,460,1389701,86847906
037054727886,c589545f98ec,12,1685204741477,38679,117182169,460,1389701,86847906
037054727886,c589545f98ec,35,1685204741477,38679,117182169,460,1389701,86847906
037054727886,c589545f98ec,7,1685204741485,38679,117182169,460,1389701,86847906
037054727886,c589545f98ec,7,1685207053997,38679,117182169,460,1389701,86847906
037054727886,c589545f98ec,30,1685207054051,38679,117182169,460,1389701,86847906
037054727886,c589545f98ec,31,1685207054231,38679,117182169,460,1389701,86847906
037054727886,c589545f98ec,40,1685207054317,38679,117182169,460,1389701,86847906
037054727886,c589545f98ec,41,1685207054541,38679,117182169,460,1389701,86847906
037054727886,c589545f98ec,18,1685207054541,38679,117182169,460,1389701,86847906
037054727886,c589545f98ec,36,1685207054584,38679,117182169,460,1389701,86847906
037054727886,c589545f98ec,41,1685207054784,38679,117182169,460,1389701,86847906
037054727886,c589545f98ec,34,1685207054784,38679,117182169,460,1389701,86847906
037054727886,c589545f98ec,2,1685208496526,38679,117182169,460,1389701,86847906
037054727886,c589545f98ec,18,1685208496529,38679,117182169,460,1389701,86847906
037054727886,c589545f98ec,36,1685208496571,38679,117182169,460,1389701,86847906
037054727886,c589545f98ec,39,1685208496613,38679,117182169,460,1389701,86847906
037054727886,c589545f98ec,4,1685209936952,38679,117182169,460,1389701,86847906
037054727886,c589545f98ec,18,1685209937805,38679,117182169,460,1389701,86847906
037054727886,c589545f98ec,36,1685209937840,38679,117182169,460,1389701,86847906
037054727886,c589545f98ec,39,1685209937877,38679,117182169,460,1389701,86847906
037054727886,c589545f98ec,20,1685209957778,38679,117182169,460,1389701,86847906
037054727886,c589545f98ec,2,1685210055841,38679,117182169,460,1389701,86847906
037054727886,c589545f98ec,39,1685210055914,38679,117182169,460,1389701,86847906
037054727886,c589545f98ec,20,1685210075817,38679,117182169,460,1389701,86847906
037054727886,c589545f98ec,36,1685210088880,38679,117182169,460,1389701,86847906
037054727886,c589545f98ec,4,1685211496368,38679,117182169,460,1389701,86847906
037054727886,c589545f98ec,18,1685211496850,38679,117182169,460,1389701,86847906
037054727886,c589545f98ec,36,1685211496885,38679,117182169,460,1389701,86847906
037054727886,c589545f98ec,39,1685211496919,38679,117182169,460,1389701,86847906
037054727886,c589545f98ec,4,1685212937289,38679,117182169,460,1389701,86847906
037054727886,c589545f98ec,18,1685212938135,38679,117182169,460,1389701,86847906
037054727886,c589545f98ec,36,1685212938169,38679,117182169,460,1389701,86847906
037054727886,c589545f98ec,39,1685212938202,38679,117182169,460,1389701,86847906
037054727886,c589545f98ec,20,1685212958107,38679,117182169,460,1389701,86847906
037054727886,c589545f98ec,2,1685213056541,38679,117182169,460,1389701,86847906
037054727886,c589545f98ec,18,1685213056545,38679,117182169,460,1389701,86847906
037054727886,c589545f98ec,36,1685213056580,38679,117182169,460,1389701,86847906
037054727886,c589545f98ec,39,1685213056611,38679,117182169,460,1389701,86847906
037054727886,c589545f98ec,20,1685213076517,38679,117182169,460,1389701,86847906
037054727886,c589545f98ec,2,1685213122361,38679,117182169,460,1389701,86847906
037054727886,c589545f98ec,36,1685213122400,38679,117182169,460,1389701,86847906
037054727886,c589545f98ec,39,1685213122435,38679,117182169,460,1389701,86847906
037054727886,c589545f98ec,20,1685213142337,38679,117182169,460,1389701,86847906
037054727886,c589545f98ec,7,1685213424449,38679,117182169,460,1389701,86847906
037054727886,c589545f98ec,1,1685213424449,38679,117182169,460,1389701,86847906
037054727886,c589545f98ec,30,1685213424512,38679,117182169,460,1389701,86847906
037054727886,c589545f98ec,31,1685213424683,38679,117182169,460,1389701,86847906
037054727886,c589545f98ec,40,1685213424760,38679,117182169,460,1389701,86847906
037054727886,c589545f98ec,18,1685213424930,38679,117182169,460,1389701,86847906
037054727886,c589545f98ec,36,1685213424992,38679,117182169,460,1389701,86847906
037054727886,c589545f98ec,67,1685213425048,38679,117182169,460,1389701,86847906
037054727886,c589545f98ec,34,1685213425238,38679,117182169,460,1389701,86847906
037054727886,c589545f98ec,20,1685213460417,38679,117182169,460,1389701,86847906
037054727886,c589545f98ec,4,1685214882107,38679,117182169,460,1389701,86847906
037054727886,c589545f98ec,18,1685214882453,38679,117182169,460,1389701,86847906
037054727886,c589545f98ec,31,1685216037011,38679,117182169,460,1389701,86847906
037054727886,c589545f98ec,20,1685216037123,38679,117182169,460,1389701,86847906
037054727886,c589545f98ec,2,1685216037321,38679,117182169,460,1389701,86847906
037054727886,c589545f98ec,18,1685216037325,38679,117182169,460,1389701,86847906
037054727886,c589545f98ec,39,1685216037399,38679,117182169,460,1389701,86847906
037054727886,c589545f98ec,35,1685216037404,38679,117182169,460,1389701,86847906
037054727886,c589545f98ec,12,1685216037404,38679,117182169,460,1389701,86847906
037054727886,c589545f98ec,7,1685216037406,38679,117182169,460,1389701,86847906
037054727886,c589545f98ec,34,1685216037517,38679,117182169,460,1389701,86847906
037054727886,c589545f98ec,41,1685216037517,38679,117182169,460,1389701,86847906
037054727886,c589545f98ec,20,1685216072296,38679,117182169,460,1389701,86847906
037054727886,c589545f98ec,4,1685217478622,38679,117182169,460,1389701,86847906
037054727886,c589545f98ec,18,1685217479570,38679,117182169,460,1389701,86847906
037054727886,c589545f98ec,36,1685217479604,38679,117182169,460,1389701,86847906
037054727886,c589545f98ec,39,1685217479640,38679,117182169,460,1389701,86847906
037054727886,c589545f98ec,20,1685217499536,38679,117182169,460,1389701,86847906
037054727886,c589545f98ec,20,1685218940826,38679,117182169,460,1389701,86847906
037054727886,c589545f98ec,2,1685219038590,38679,117182169,460,1389701,86847906
037054727886,c589545f98ec,18,1685219038594,38679,117182169,460,1389701,86847906
037054727886,c589545f98ec,36,1685219038629,38679,117182169,460,1389701,86847906
037054727886,c589545f98ec,39,1685219038661,38679,117182169,460,1389701,86847906
037054727886,c589545f98ec,2,1685219071880,38679,117182169,460,1389701,86847906
037054727886,c589545f98ec,18,1685219071883,38679,117182169,460,1389701,86847906
037054727886,c589545f98ec,36,1685219071919,38679,117182169,460,1389701,86847906
037054727886,c589545f98ec,4,1685220478960,38679,117182169,460,1389701,86847906
037054727886,c589545f98ec,2,1685220479880,38679,117182169,460,1389701,86847906
037054727886,c589545f98ec,18,1685220479884,38679,117182169,460,1389701,86847906
037054727886,c589545f98ec,36,1685220479918,38679,117182169,460,1389701,86847906
037054727886,c589545f98ec,20,1685220499856,38679,117182169,460,1389701,86847906
037054727886,c589545f98ec,2,1685221806234,38679,117182169,460,1389701,86847906
037054727886,c589545f98ec,39,1685221806306,38679,117182169,460,1389701,86847906
037054727886,c589545f98ec,2,1685221849809,38679,117182169,460,1389701,86847906
037054727886,c589545f98ec,18,1685221849812,38679,117182169,460,1389701,86847906
037054727886,c589545f98ec,36,1685221849848,38679,117182169,460,1389701,86847906
037054727886,c589545f98ec,39,1685221849882,38679,117182169,460,1389701,86847906
037054727886,c589545f98ec,2,1685221921099,38679,117182169,460,1389701,86847906
037054727886,c589545f98ec,39,1685221921169,38679,117182169,460,1389701,86847906
037054727886,c589545f98ec,20,1685221941075,38679,117182169,460,1389701,86847906
037054727886,c589545f98ec,2,1685222004219,38679,117182169,460,1389701,86847906
037054727886,c589545f98ec,39,1685222004285,38679,117182169,460,1389701,86847906
037054727886,c589545f98ec,2,1685222038949,38679,117182169,460,1389701,86847906
037054727886,c589545f98ec,36,1685222038988,38679,117182169,460,1389701,86847906
037054727886,c589545f98ec,39,1685222039019,38679,117182169,460,1389701,86847906
037054727886,c589545f98ec,20,1685222058925,38679,117182169,460,1389701,86847906
037054727886,c589545f98ec,2,1685222105399,38679,117182169,460,1389701,86847906
037054727886,c589545f98ec,18,1685222105402,38679,117182169,460,1389701,86847906
037054727886,c589545f98ec,36,1685222105437,38679,117182169,460,1389701,86847906
037054727886,c589545f98ec,39,1685222105469,38679,117182169,460,1389701,86847906
037054727886,c589545f98ec,20,1685222125375,38679,117182169,460,1389701,86847906
037054727886,c589545f98ec,2,1685222155149,38679,117182169,460,1389701,86847906
037054727886,c589545f98ec,36,1685222155188,38679,117182169,460,1389701,86847906
037054727886,c589545f98ec,20,1685222175125,38679,117182169,460,1389701,86847906
037054727886,c589545f98ec,2,1685222242539,38679,117182169,460,1389701,86847906
037054727886,c589545f98ec,18,1685222242543,38679,117182169,460,1389701,86847906
037054727886,c589545f98ec,36,1685222242577,38679,117182169,460,1389701,86847906
037054727886,c589545f98ec,39,1685222242611,38679,117182169,460,1389701,86847906
037054727886,c589545f98ec,20,1685222277515,38679,117182169,460,1389701,86847906
037054727886,c589545f98ec,36,1685222547822,38679,117182169,460,1389701,86847906
037054727886,c589545f98ec,39,1685222547859,38679,117182169,460,1389701,86847906
037054727886,c589545f98ec,2,1685222756509,38679,117182169,460,1389701,86847906
037054727886,c589545f98ec,18,1685222756512,38679,117182169,460,1389701,86847906
037054727886,c589545f98ec,36,1685222756547,38679,117182169,460,1389701,86847906
037054727886,c589545f98ec,39,1685222756581,38679,117182169,460,1389701,86847906
037054727886,c589545f98ec,2,1685223356519,38679,117182169,460,1389701,86847906
037054727886,c589545f98ec,18,1685223356521,38679,117182169,460,1389701,86847906
037054727886,c589545f98ec,39,1685223356589,38679,117182169,460,1389701,86847906
037054727886,c589545f98ec,20,1685223376495,38679,117182169,460,1389701,86847906
037054727886,c589545f98ec,4,1685223479572,38679,117182169,460,1389701,86847906
037054727886,c589545f98ec,2,1685223480166,38679,117182169,460,1389701,86847906
037054727886,c589545f98ec,18,1685223480170,38679,117182169,460,1389701,86847906
037054727886,c589545f98ec,20,1685223500137,38679,117182169,460,1389701,86847906
037054727886,c589545f98ec,18,1685223656434,38679,117182169,460,1389701,86847906
037054727886,c589545f98ec,36,1685223656467,38679,117182169,460,1389701,86847906
037054727886,c589545f98ec,39,1685223656501,38679,117182169,460,1389701,86847906
037054727886,c589545f98ec,2,1685223742528,38679,117182169,460,1389701,86847906
037054727886,c589545f98ec,18,1685223742532,38679,117182169,460,1389701,86847906
037054727886,c589545f98ec,36,1685223742567,38679,117182169,460,1389701,86847906
037054727886,c589545f98ec,39,1685223742600,38679,117182169,460,1389701,86847906
037054727886,c589545f98ec,2,1685223956568,38679,117182169,460,1389701,86847906
037054727886,c589545f98ec,18,1685223956571,38679,117182169,460,1389701,86847906
037054727886,c589545f98ec,36,1685223956607,38679,117182169,460,1389701,86847906
037054727886,c589545f98ec,39,1685223956637,38679,117182169,460,1389701,86847906
037054727886,c589545f98ec,2,1685224555418,38679,117182169,460,1389701,86847906
037054727886,c589545f98ec,18,1685224555421,38679,117182169,460,1389701,86847906
037054727886,c589545f98ec,39,1685224555489,38679,117182169,460,1389701,86847906
037054727886,c589545f98ec,20,1685224575394,38679,117182169,460,1389701,86847906
037054727886,c589545f98ec,2,1685224921438,38679,117182169,460,1389701,86847906
037054727886,c589545f98ec,18,1685224921441,38679,117182169,460,1389701,86847906
037054727886,c589545f98ec,36,1685224921476,38679,117182169,460,1389701,86847906
037054727886,c589545f98ec,39,1685224921510,38679,117182169,460,1389701,86847906
