495a97cc8d13,0786f2cb79c0,36,1685203752564,38746,116980954,460,1389714,86217304
495a97cc8d13,0786f2cb79c0,4,1685203765349,38746,116980954,460,1389714,86217304
495a97cc8d13,0786f2cb79c0,36,1685203765893,38746,116980954,460,1389714,86217304
495a97cc8d13,0786f2cb79c0,39,1685203765919,38746,116980954,460,1389714,86217304
495a97cc8d13,0786f2cb79c0,20,1685203785816,38746,116980954,460,1389714,86217304
495a97cc8d13,0786f2cb79c0,2,1685205295977,38746,116980954,460,1389714,86217304
495a97cc8d13,0786f2cb79c0,36,1685205296044,38746,116980954,460,1389714,86217304
495a97cc8d13,0786f2cb79c0,39,1685205296063,38746,116980954,460,1389714,86217304
495a97cc8d13,0786f2cb79c0,20,1685205302626,38746,116980954,460,1389714,86217304
495a97cc8d13,0786f2cb79c0,20,1685205315954,38746,116980954,460,1389714,86217304
495a97cc8d13,0786f2cb79c0,36,1685208283092,38746,116980954,460,1389714,86217304
495a97cc8d13,0786f2cb79c0,2,1685208296357,38746,116980954,460,1389714,86217304
495a97cc8d13,0786f2cb79c0,36,1685208296414,38746,116980954,460,1389714,86217304
495a97cc8d13,0786f2cb79c0,39,1685208296435,38746,116980954,460,1389714,86217304
495a97cc8d13,0786f2cb79c0,2,1685208734354,38746,116980954,460,1389714,86217304
495a97cc8d13,0786f2cb79c0,2,1685208747676,38746,116980954,460,1389714,86217304
495a97cc8d13,0786f2cb79c0,39,1685208747750,38746,116980954,460,1389714,86217304
495a97cc8d13,0786f2cb79c0,7,1685208747751,38746,116980954,460,1389714,86217304
495a97cc8d13,0786f2cb79c0,41,1685208747901,38746,116980954,460,1389714,86217304
495a97cc8d13,0786f2cb79c0,34,1685208747901,38746,116980954,460,1389714,86217304
495a97cc8d13,0786f2cb79c0,11,1685208752239,38746,116980954,460,1389714,86217304
495a97cc8d13,0786f2cb79c0,21,1685208752239,38746,116980954,460,1389714,86217304
495a97cc8d13,0786f2cb79c0,20,1685208759335,38746,116980954,460,1389714,86217304
495a97cc8d13,0786f2cb79c0,20,1685208772657,38746,116980954,460,1389714,86217304
495a97cc8d13,0786f2cb79c0,5,1685210128638,38716,251283294,460,1389714,86217304
495a97cc8d13,0786f2cb79c0,5,1685210130609,38746,116980954,460,1389714,86217304
495a97cc8d13,0786f2cb79c0,5,1685210141958,38716,251283294,460,1389714,86217304
495a97cc8d13,0786f2cb79c0,20,1685210142248,38716,251283294,460,1389714,86217304
495a97cc8d13,0786f2cb79c0,5,1685210143929,38746,116980954,460,1389714,86217304
495a97cc8d13,0786f2cb79c0,20,1685210144093,38746,116980954,460,1389714,86217304
495a97cc8d13,0786f2cb79c0,5,1685210181114,38716,251283294,460,1389714,86217304
495a97cc8d13,0786f2cb79c0,5,1685210183364,38746,116980954,460,1389714,86217304
495a97cc8d13,0786f2cb79c0,20,1685210183532,38746,116980954,460,1389714,86217304
495a97cc8d13,0786f2cb79c0,5,1685210194435,38716,251283294,460,1389714,86217304
