09162e2c96e0,314454940698,36,1685203085320,38705,85183643,460,1571976,35419081
09162e2c96e0,314454940698,4,1685203344102,38705,251544408,460,1571976,35419081
09162e2c96e0,314454940698,2,1685203346367,38705,251544408,460,1571976,35419081
09162e2c96e0,314454940698,4,1685204798179,38705,161909272,460,1571976,35419081
09162e2c96e0,314454940698,2,1685204800466,38705,161909272,460,1571976,35419081
09162e2c96e0,314454940698,20,1685204816406,38705,161909272,460,1571976,35419081
09162e2c96e0,314454940698,36,1685205477292,38705,161909272,460,1571976,35419081
09162e2c96e0,314454940698,20,1685205493211,38705,161909272,460,1571976,35419081
09162e2c96e0,314454940698,18,1685206113210,38705,161909272,460,1571976,35419081
09162e2c96e0,314454940698,36,1685206113257,38705,161909272,460,1571976,35419081
09162e2c96e0,314454940698,39,1685206113288,38705,161909272,460,1571976,35419081
09162e2c96e0,314454940698,20,1685206123111,38705,161909272,460,1571976,35419081
09162e2c96e0,314454940698,2,1685206487496,38705,161909272,460,1571976,35419081
09162e2c96e0,314454940698,18,1685206487498,38705,161909272,460,1571976,35419081
09162e2c96e0,314454940698,36,1685206487547,38705,161909272,460,1571976,35419081
09162e2c96e0,314454940698,39,1685206487591,38705,161909272,460,1571976,35419081
09162e2c96e0,314454940698,20,1685206497437,38705,161909272,460,1571976,35419081
09162e2c96e0,314454940698,4,1685207813988,38705,161909272,460,1571976,35419081
09162e2c96e0,314454940698,2,1685207814856,38705,161909272,460,1571976,35419081
09162e2c96e0,314454940698,18,1685207814861,38705,161909272,460,1571976,35419081
09162e2c96e0,314454940698,36,1685207814927,38705,161909272,460,1571976,35419081
09162e2c96e0,314454940698,2,1685208409171,38705,161909272,460,1571976,35419081
09162e2c96e0,314454940698,18,1685208409175,38705,161909272,460,1571976,35419081
09162e2c96e0,314454940698,36,1685208409222,38705,161909272,460,1571976,35419081
09162e2c96e0,314454940698,39,1685208409251,38705,161909272,460,1571976,35419081
09162e2c96e0,314454940698,20,1685208440119,38705,161909272,460,1571976,35419081
09162e2c96e0,314454940698,2,1685208440776,38705,161909272,460,1571976,35419081
09162e2c96e0,314454940698,18,1685208440779,38705,161909272,460,1571976,35419081
09162e2c96e0,314454940698,20,1685208450741,38705,161909272,460,1571976,35419081
09162e2c96e0,314454940698,2,1685209142161,38705,161909272,460,1571976,35419081
09162e2c96e0,314454940698,18,1685209142164,38705,161909272,460,1571976,35419081
09162e2c96e0,314454940698,36,1685209142212,38705,161909272,460,1571976,35419081
09162e2c96e0,314454940698,2,1685210260626,38705,161909272,460,1571976,35419081
09162e2c96e0,314454940698,18,1685210260629,38705,161909272,460,1571976,35419081
09162e2c96e0,314454940698,36,1685210260677,38705,161909272,460,1571976,35419081
09162e2c96e0,314454940698,39,1685210260706,38705,161909272,460,1571976,35419081
09162e2c96e0,314454940698,20,1685211417038,38705,161909272,460,1571976,35419081
09162e2c96e0,314454940698,2,1685211981261,38705,161909272,460,1571976,35419081
09162e2c96e0,314454940698,18,1685211981264,38705,161909272,460,1571976,35419081
